0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0
0.0, 0.0013735339, 0.0, 0.0
0.0050763716, 0.0107937, 0.0, 0.0
0.009257155, 0.011764645, 0.0, 0.0005554149
0.005359487, 0.00433017, 0.0035114116, 0.004474296
0.0, 0.0, 0.0050701266, 0.0037593176
0.0, 0.0, 0.0044559157, 0.0015647913
0.0, 0.0, 0.0038386963, 0.0005845792
0.0, 0.0, 0.0042401333, 0.0012265112
0.0, 0.0, 0.0048232935, 0.002265977
0.0, 0.0, 0.005100365, 0.0029729817
0.0, 0.0, 0.0041262456, 0.0033068715
0.0, 0.0, 0.0021153535, 0.0034421075
0.0010380116, 0.00327081, 0.0011051398, 0.003519049
0.0046375436, 0.0070436643, 0.0005676333, 0.0028332633
0.0045308834, 0.00578264, 0.0, 0.0011221318
0.0027163948, 0.0019627234, 0.0, 5.0877377e-05
0.0021492022, 0.0, 0.001816679, 0.0007004777
0.0028284625, 0.00034682933, 0.0036498846, 0.001872617
0.0028225214, 0.0007809916, 0.00435571, 0.0025590758
0.0016538507, 0.0014458528, 0.0029320396, 0.0024829747
0.0009315399, 0.0024229656, 0.00097630103, 0.002233398
0.0011418904, 0.0038977535, 0.00010198304, 0.002627686
0.0017812875, 0.0046562874, 0.00063597865, 0.0032039785
0.0021351133, 0.0034059535, 0.0013355301, 0.0025688636
0.002281008, 0.0015701535, 0.0024870802, 0.0015521782
0.0026100385, 0.0, 0.0033962908, 0.0011034283
0.003100151, 5.7848098e-05, 0.0035655557, 0.0012550743
0.003231677, 0.0006257247, 0.003257968, 0.0012224419
0.0027941943, 0.0014093971, 0.0025901196, 0.0013766745
0.0016081177, 0.0026217364, 0.0010154605, 0.002043409
0.00055240316, 0.0038307565, 2.030485e-05, 0.003353348
0.00036360833, 0.0044616037, 0.000115067625, 0.004110304
0.001225252, 0.0038468835, 0.0012994702, 0.0037882086
0.0020640637, 0.0020673675, 0.0022622226, 0.0022219643
0.0030327083, 0.0005535153, 0.003347766, 0.0008262736
0.0032737344, 0.0, 0.0036055066, 0.0007612698
0.0034715536, 0.00040522413, 0.003288993, 0.0009104643
0.0032939692, 0.0009124449, 0.0027888906, 0.0009337004
0.0026684147, 0.0017189382, 0.002202544, 0.001377882
0.0013473536, 0.0027937288, 0.00096477405, 0.0024601074
0.00016485652, 0.0038186733, 0.00013678946, 0.0038384134
7.2463634e-05, 0.0043409355, 6.3323874e-05, 0.004380385
0.0012563678, 0.0037912172, 0.0012498515, 0.0038475767
0.002388688, 0.0018984071, 0.0023603872, 0.0020952898
0.003315831, 0.00042588482, 0.0033890468, 0.0006101531
0.0034082232, 0.0, 0.0035679613, 0.0006415826
0.0035175735, 0.00038005214, 0.003270844, 0.0008516067
0.0033677616, 0.00085364404, 0.002825211, 0.00088086235
0.0027170978, 0.0016784639, 0.0022760143, 0.0013730087
0.0012832487, 0.002803948, 0.0009657979, 0.002545469
2.5355475e-05, 0.0038582913, 5.0056387e-05, 0.0039251754
0.0, 0.0043737455, 0.0, 0.0044470336
0.0011842276, 0.0037977356, 0.0011768651, 0.0038737147
0.0024053827, 0.0018982594, 0.002363427, 0.0021031706
0.0033760124, 0.00042406298, 0.0034170407, 0.0005928832
0.00345123, 0.0, 0.0035823497, 0.0006072407
0.0035322367, 0.000328101, 0.0032752485, 0.0008170515
0.0033859678, 0.00081955217, 0.0028387432, 0.0008542381
0.0027477217, 0.0016578049, 0.0023034818, 0.0013641237
0.0012907995, 0.0027990965, 0.00097539765, 0.002555293
0.0, 0.0038659421, 2.285578e-05, 0.0039458037
0.0, 0.004378458, 0.0, 0.004454826
0.0011619437, 0.0038069112, 0.0011538466, 0.0038839628
0.0024026495, 0.0019165928, 0.0023588792, 0.0021196553
0.0033844826, 0.00043129284, 0.0034201022, 0.0005955408
0.0034573823, 0.0, 0.0035853132, 0.0005957401
0.0035336171, 0.00030601092, 0.0032786357, 0.0008062495
0.0033933853, 0.0008075179, 0.0028478205, 0.00084654824
0.0027626243, 0.0016491928, 0.0023170204, 0.0013591396
0.0012961867, 0.0027953652, 0.0009792966, 0.0025541005
0.0, 0.003866698, 1.3091628e-05, 0.0039468897
0.0, 0.0043797283, 0.0, 0.0044584554
0.001149818, 0.0038123587, 0.0011420061, 0.0038910592
0.0024002476, 0.0019258074, 0.0023573192, 0.0021294823
0.00338635, 0.0004352044, 0.0034214843, 0.0005992448
0.0034585034, 0.0, 0.003586133, 0.00059094117
0.0035336139, 0.0002966718, 0.0032796587, 0.0008014154
0.0033969977, 0.00080256315, 0.0028520818, 0.00084246835
0.002770691, 0.001645309, 0.0023235935, 0.0013557079
0.0012996945, 0.0027930078, 0.0009816646, 0.002552119
0.0, 0.0038663568, 9.589749e-06, 0.0039463597
0.0, 0.004379957, 0.0, 0.004459892
0.0011442947, 0.0038149685, 0.0011373447, 0.0038950332
0.0023982914, 0.0019301025, 0.0023562475, 0.002134555
0.003386382, 0.00043711538, 0.0034215231, 0.0006012496
0.003458732, 0.0, 0.0035860823, 0.0005890186
0.0035338525, 0.0002937902, 0.003279862, 0.00079918513
0.0033987444, 0.0008009677, 0.0028538709, 0.0008405464
0.002774284, 0.0016435436, 0.0023264599, 0.0013538615
0.0013011366, 0.0027916268, 0.0009828594, 0.0025510944
0.0, 0.0038656192, 8.726664e-06, 0.0039459714
0.0, 0.0043798215, 0.0, 0.004460535
0.0011420962, 0.003816115, 0.0011356818, 0.0038969782
0.0023973796, 0.001932077, 0.0023556235, 0.0021368533
0.0033861466, 0.00043808826, 0.003421017, 0.00060198683
0.0034587984, 0.0, 0.0035856483, 0.0005880983
0.0035340814, 0.0002935159, 0.0032800196, 0.0007984015
0.0033995283, 0.00080052257, 0.0028547829, 0.00083983573
0.0027754786, 0.0016426905, 0.0023275726, 0.0013529507
0.001301571, 0.0027907386, 0.0009835906, 0.0025505275
0.0, 0.0038652436, 8.880813e-06, 0.003945729
0.0, 0.0043796697, 0.0, 0.004460858
0.0011413489, 0.0038166284, 0.0011351954, 0.0038978776
0.002396842, 0.0019327869, 0.002355144, 0.0021377143
0.003386082, 0.00043854755, 0.0034206524, 0.0006022026
0.0034588536, 0.0, 0.0035854385, 0.0005878497
0.0035342993, 0.0002939872, 0.003280044, 0.0007980162
0.0033996457, 0.00080062146, 0.002855007, 0.00083931396
0.0027757967, 0.0016422264, 0.002328061, 0.0013525621
0.0013017214, 0.0027902515, 0.0009839664, 0.0025504183
0.0, 0.0038649007, 9.2019145e-06, 0.00394579
0.0, 0.0043795076, 0.0, 0.0044609727
0.0011410882, 0.0038167944, 0.00113507, 0.0038982723
0.0023966879, 0.0019331179, 0.0023550007, 0.0021379467
0.0033860698, 0.00043878017, 0.0034204524, 0.00060223596
0.0034588778, 0.0, 0.00358523, 0.0005878075
0.003534368, 0.00029495216, 0.0032798934, 0.0007978695
0.0033995782, 0.0008008735, 0.0028551854, 0.00083905656
0.0027756903, 0.0016420255, 0.002328222, 0.0013524459
0.0013015702, 0.002789842, 0.000984313, 0.002550347
0.0, 0.0038645687, 9.732348e-06, 0.003945715
0.0, 0.004379242, 0.0, 0.004460957
0.0011411819, 0.0038169427, 0.001135124, 0.0038984246
0.0023966064, 0.0019333225, 0.0023547402, 0.0021380505
0.0033859373, 0.00043901656, 0.0034200952, 0.0006023017
0.003458844, 0.0, 0.003584923, 0.0005877771
0.0035344865, 0.0002958116, 0.0032799658, 0.00079776446
0.0033993938, 0.000801102, 0.002855298, 0.00083902106
0.0027754558, 0.0016418821, 0.002328335, 0.001352252
0.0013014195, 0.0027896154, 0.0009845799, 0.002550361
0.0, 0.0038643153, 1.0105429e-05, 0.003945688
0.0, 0.004379069, 0.0, 0.004460999
0.0011412416, 0.0038170435, 0.0011351765, 0.003898528
0.002396582, 0.0019333585, 0.0023546047, 0.002138039
0.0033859662, 0.00043910593, 0.0034199154, 0.0006021591
0.0034589125, 0.0, 0.003584829, 0.0005877886
0.0035345643, 0.00029674917, 0.003279944, 0.0007976255
0.0033990974, 0.00080123945, 0.0028553873, 0.0008388531
0.002775226, 0.0016418218, 0.0023284382, 0.0013521988
0.0013012862, 0.0027892299, 0.0009847376, 0.0025502841
0.0, 0.0038641277, 1.0717491e-05, 0.003945756
0.0, 0.0043789838, 0.0, 0.0044609583
0.0011414018, 0.0038171767, 0.0011352225, 0.0038986076
0.0023964732, 0.0019334871, 0.0023544577, 0.0021380468
0.0033859455, 0.00043921074, 0.0034196738, 0.00060212374
