0	0	0	0.0
0	0	1	0.023914535
0	0	2	0.021358421
0	0	3	0.007704688
0	0	4	-0.019977879
0	0	5	-0.0040658605
0	0	6	0.022701431
0	0	7	0.02419158
0	0	8	0.02050487
0	0	9	0.01795985
0	0	10	0.007727104
0	0	11	-0.010767642
0	0	12	-0.017293869
0	0	13	-0.014185617
0	0	14	-0.010879199
0	0	15	-0.012132269
0	0	16	0.0050094514
0	0	17	0.022481699
0	0	18	0.022819435
0	0	19	0.02154363
0	0	20	-0.0040511773
0	0	21	-0.014513612
0	0	22	-0.024507746
0	0	23	-0.023066387
0	0	24	1.7997196e-05
0	0	25	0.017207943
0	0	26	0.029450042
0	0	27	0.03917295
0	0	28	0.030418172
0	0	29	0.01743463
0	0	30	-0.007996119
0	0	31	-0.03186803
0	0	32	-0.034805186
0	0	33	-0.020523183
0	0	34	0.009915918
0	0	35	0.03167145
0	0	36	0.04229773
0	0	37	0.050213035
0	0	38	0.04067107
0	0	39	0.027373828
0	0	40	-0.00530055
0	0	41	-0.03245604
0	0	42	-0.035033144
0	0	43	-0.018381901
0	0	44	0.013499494
0	0	45	0.03334836
0	0	46	0.042666566
0	0	47	0.051102415
0	0	48	0.041589823
0	0	49	0.028052736
0	0	50	-0.006568604
0	0	51	-0.033018384
0	0	52	-0.035076205
0	0	53	-0.017979646
0	0	54	0.015058685
0	0	55	0.03371229
0	0	56	0.04338657
0	0	57	0.051378876
0	0	58	0.041659057
0	0	59	0.027355246
0	0	60	-0.0069168117
0	0	61	-0.03280584
0	0	62	-0.035049424
0	0	63	-0.017828595
0	0	64	0.015251888
0	0	65	0.034361117
0	0	66	0.043078255
0	0	67	0.05123479
0	0	68	0.04153192
0	0	69	0.026912427
0	0	70	-0.013161085
0	0	71	-0.029700814
0	0	72	-0.036209095
0	0	73	-0.018887212
0	0	74	0.015958885
0	0	75	0.03534963
0	0	76	0.043190707
0	0	77	0.051722623
0	0	78	0.041991744
0	0	79	0.02734393
0	0	80	-0.0070707845
0	0	81	-0.033266705
0	0	82	-0.035318494
0	0	83	-0.01785269
0	0	84	0.015638445
0	0	85	0.034125794
0	0	86	0.04347403
0	0	87	0.05163339
0	0	88	0.04181072
0	0	89	0.027692527
0	0	90	-0.0066771163
0	0	91	-0.032968044
0	0	92	-0.034876775
0	0	93	-0.017942954
0	0	94	0.0146497
0	0	95	0.033916168
0	0	96	0.043108072
0	0	97	0.05128009
0	0	98	0.041580345
0	0	99	0.02737423
0	0	100	-0.0066704443
0	0	101	-0.032660715
0	0	102	-0.034940787
0	0	103	-0.017886829
0	0	104	0.015073648
0	0	105	0.03418131
0	0	106	0.043147564
0	0	107	0.051255133
0	0	108	0.041711897
0	0	109	0.027477138
0	0	110	-0.013888579
0	0	111	-0.029717159
0	0	112	-0.036465086
0	0	113	-0.01915305
0	0	114	0.016054818
0	0	115	0.035334308
0	0	116	0.04357983
0	0	117	0.051842984
0	0	118	0.041907176
0	0	119	0.02731953
0	0	120	-0.0065296423
0	0	121	-0.03287651
0	0	122	-0.03488826
0	0	123	-0.017843341
0	0	124	0.014674075
0	0	125	0.033868138
0	0	126	0.0431631
0	0	127	0.051115435
0	0	128	0.041589677
0	0	129	0.02753907
0	0	130	-0.0071396995
0	0	131	-0.033107664
0	0	132	-0.03512263
0	0	133	-0.018013619
0	0	134	0.015276273
0	0	135	0.03398019
0	0	136	0.04347559
0	0	137	0.051455487
0	0	138	0.041777615
0	0	139	0.027810594
0	0	140	-0.006855581
0	0	141	-0.032635167
0	0	142	-0.034588072
0	0	143	-0.017865688
0	0	144	0.014620175
0	0	145	0.034018714
0	0	146	0.04303236
0	0	147	0.051054917
0	0	148	0.041404918
0	0	149	0.027394926
0	0	150	-0.00679616
0	0	151	-0.03252846
0	0	152	-0.03469507
0	0	153	-0.01776507
0	0	154	0.014889943
