0,1,0,0.0
0,1,1,-0.002606104
0,1,2,-0.021790648
0,1,3,-0.035349637
0,1,4,-0.0073996983
0,1,5,0.059913967
0,1,6,0.10500198
0,1,7,0.09244022
0,1,8,0.06337922
0,1,9,0.04650444
0,1,10,0.021507414
0,1,11,0.014702873
0,1,12,-0.016737735
0,1,13,-0.035385087
0,1,14,-0.05149969
0,1,15,-0.06887275
0,1,16,-0.04430673
0,1,17,-0.004479334
0,1,18,0.024313394
0,1,19,0.024820292
0,1,20,0.02007893
0,1,21,-0.0014653624
0,1,22,-0.01912197
0,1,23,-0.018917846
0,1,24,-0.011292919
0,1,25,0.0055404934
0,1,26,0.014292637
0,1,27,0.015283996
0,1,28,0.006185062
0,1,29,-0.002942306
0,1,30,-0.009110505
0,1,31,-0.014049539
0,1,32,-0.0052602747
0,1,33,0.0027780945
0,1,34,0.004509183
0,1,35,0.007908895
0,1,36,0.006694033
0,1,37,0.0013189858
0,1,38,-0.00065101386
0,1,39,-0.002421682
0,1,40,-0.004115365
0,1,41,-0.006187372
0,1,42,-0.0019901241
0,1,43,0.0006373711
0,1,44,0.001411489
0,1,45,0.001238865
0,1,46,0.0007796528
0,1,47,0.0013924271
0,1,48,-0.00064801675
0,1,49,-0.0014963143
0,1,50,-0.0026617756
0,1,51,-0.0060592284
0,1,52,-0.0033514032
0,1,53,0.0009933945
0,1,54,0.0015120656
0,1,55,0.0033796954
0,1,56,0.003991704
0,1,57,0.0016673646
0,1,58,-0.00096233794
0,1,59,-0.002385617
0,1,60,-0.004404831
0,1,61,-0.006509184
0,1,62,-0.0027900755
0,1,63,0.0024707168
0,1,64,0.0023754048
0,1,65,0.004876216
0,1,66,0.00532509
0,1,67,0.00066990335
0,1,68,-0.0013194728
0,1,69,-0.0020054926
0,1,70,-0.0039888425
0,1,71,-0.0056672236
0,1,72,-0.0021544695
0,1,73,0.0029897904
0,1,74,0.0034543488
0,1,75,0.0047266237
0,1,76,0.0048855464
0,1,77,0.00034242967
0,1,78,-0.0018212369
0,1,79,-0.0024128638
0,1,80,-0.004203766
0,1,81,-0.005851901
0,1,82,-0.0025660493
0,1,83,0.002708859
0,1,84,0.003595842
0,1,85,0.0046050753
0,1,86,0.0045926846
0,1,87,0.0010557288
0,1,88,-0.0018508242
0,1,89,-0.0027596755
0,1,90,-0.0045499783
0,1,91,-0.006184009
0,1,92,-0.002232352
0,1,93,0.0028240192
0,1,94,0.002518852
0,1,95,0.0049200333
0,1,96,0.005348764
0,1,97,0.00041473776
0,1,98,-0.0014015672
0,1,99,-0.0021549482
0,1,100,-0.004270938
0,1,101,-0.006132739
0,1,102,-0.0025792
0,1,103,0.002532948
0,1,104,0.0025111996
0,1,105,0.0048019304
0,1,106,0.005197842
0,1,107,0.0006525085
0,1,108,-0.0011193326
0,1,109,-0.0018197694
0,1,110,-0.0038904196
0,1,111,-0.005946985
0,1,112,-0.002444785
0,1,113,0.0025040123
0,1,114,0.0022616796
0,1,115,0.0046495143
0,1,116,0.005159977
0,1,117,0.00047392264
0,1,118,-0.001057462
0,1,119,-0.0018616016
0,1,120,-0.0038903642
0,1,121,-0.0059078243
0,1,122,-0.002672028
0,1,123,0.002429493
0,1,124,0.002461605
0,1,125,0.00482794
0,1,126,0.0051696063
0,1,127,0.00091432204
0,1,128,-0.0012359628
0,1,129,-0.0021937313
0,1,130,-0.004274468
0,1,131,-0.006220617
0,1,132,-0.0025678568
0,1,133,0.0025657122
0,1,134,0.0026385954
0,1,135,0.0050882506
0,1,136,0.0053170337
0,1,137,0.0010420197
0,1,138,-0.001156052
0,1,139,-0.0026846277
0,1,140,-0.004944547
0,1,141,-0.006786922
0,1,142,-0.0026280452
0,1,143,0.0027661093
0,1,144,0.002695808
0,1,145,0.005408226
0,1,146,0.0056110835
0,1,147,0.00034291606
0,1,148,-0.0014553288
0,1,149,-0.0022683092
0,1,150,-0.004343316
0,1,151,-0.0060153487
0,1,152,-0.0022735451
0,1,153,0.0027282292
0,1,154,0.0026642412
0,1,155,0.004765054
0,1,156,0.004739894
0,1,157,0.00085283344
0,1,158,-0.0010309528
0,1,159,-0.0024169073
0,1,160,-0.0045317104
0,1,161,-0.0064908653
0,1,162,-0.0027413
0,1,163,0.002473733
0,1,164,0.0022766006
0,1,165,0.004785833
0,1,166,0.00545737
0,1,167,0.00056287495
0,1,168,-0.0009807432
0,1,169,-0.0018611785
0,1,170,-0.0039663264
0,1,171,-0.0059024184
0,1,172,-0.0024627326
0,1,173,0.0024940732
0,1,174,0.002283165
0,1,175,0.00468091
0,1,176,0.005186728
0,1,177,0.00088646024
0,1,178,-0.00087620673
0,1,179,-0.0015954953
0,1,180,-0.0038076243
0,1,181,-0.005909654
0,1,182,-0.0024998726
0,1,183,0.0023681717
0,1,184,0.0021670358
0,1,185,0.004710563
0,1,186,0.0050689974
0,1,187,0.0004935658
0,1,188,-0.0010315985
0,1,189,-0.0018021822
0,1,190,-0.0039169067
